days,id,lastUpdatedAt,predictedEnd,recovery,during.bounds,during.lower,during.upper,sleep.id,sleep.naps,sleep.needBreakdown,sleep.qualityDuration,sleep.score,sleep.sleeps,sleep.state,strain.averageHeartRate,strain.kilojoules,strain.maxHeartRate,strain.rawScore,strain.score,strain.state,strain.workouts,recovery.blackoutUntil,recovery.calibrating,recovery.heartRateVariabilityRmssd,recovery.id,recovery.responded,recovery.restingHeartRate,recovery.score,recovery.state,recovery.surveyResponseId,recovery.timestamp,sleep.needBreakdown.baseline,sleep.needBreakdown.debt,sleep.needBreakdown.naps,sleep.needBreakdown.strain,sleep.needBreakdown.total
['2020-11-04'],59566193,2020-11-07T15:22:37.497683+00:00,2020-11-05T06:10:46.699+00:00,,[),2020-11-04T06:22:32.359+00:00,2020-11-05T05:36:58.466+00:00,136037992.0,"[{'cyclesCount': 0, 'disturbanceCount': 0, 'during': {'bounds': '[)', 'lower': '2020-11-04T19:15:00+00:00', 'upper': '2020-11-04T20:40:00+00:00'}, 'id': 136677816, 'inBedDuration': 5098756, 'isNap': True, 'latencyDuration': 238403, 'lightSleepDuration': 3062699, 'noDataDuration': 0, 'qualityDuration': 3514119, 'remSleepDuration': 0, 'respiratoryRate': 15.5273, 'responded': False, 'score': 9, 'sleepConsistency': 40, 'sleepEfficiency': 0.723017, 'slowWaveSleepDuration': 451420, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 1590088}]",,14804713.0,52.0,"[{'cyclesCount': 3, 'disturbanceCount': 8, 'during': {'bounds': '[)', 'lower': '2020-11-04T06:22:32.359+00:00', 'upper': '2020-11-04T11:09:59.109+00:00'}, 'id': 136037992, 'inBedDuration': 17246750, 'isNap': False, 'latencyDuration': 205720, 'lightSleepDuration': 8411548, 'noDataDuration': 0, 'qualityDuration': 14804713, 'remSleepDuration': 3390079, 'respiratoryRate': 15.1465, 'responded': False, 'score': 52, 'sleepConsistency': 70, 'sleepEfficiency': 0.868769, 'slowWaveSleepDuration': 3003086, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 2459266}]",complete,77.0,13571.6,167.0,0.00890860837399104,14.0753645211449,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 117, 'cumulativeWorkoutStrain': 8.174, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-11-04T11:40:00+00:00', 'upper': '2020-11-04T13:00:00+00:00'}, 'gpsEnabled': False, 'id': 137445228, 'kilojoules': 1827.6, 'maxHeartRate': 154, 'rawScore': 0.00240871575932153, 'responded': False, 'score': 8.17399150306881, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [295123, 1632294, 2652233, 220176, 0, 0]}]",,False,0.0722632,62485717.0,False,50.0,83.0,complete,,2020-11-04T11:13:56.551+00:00,28507427.0,0.0,0.0,163332.0,28670759.0
['2020-11-05'],59874293,2020-11-06T11:28:42.644184+00:00,2020-11-06T05:36:58.466+00:00,,[),2020-11-05T05:36:58.466+00:00,2020-11-06T05:21:52.974+00:00,136622570.0,"[{'cyclesCount': 1, 'disturbanceCount': 1, 'during': {'bounds': '[)', 'lower': '2020-11-05T21:25:00+00:00', 'upper': '2020-11-05T22:55:00+00:00'}, 'id': 136750583, 'inBedDuration': 5398683, 'isNap': True, 'latencyDuration': 149002, 'lightSleepDuration': 3033901, 'noDataDuration': 0, 'qualityDuration': 4473826, 'remSleepDuration': 510147, 'respiratoryRate': 15.0586, 'responded': False, 'score': 14, 'sleepConsistency': 50, 'sleepEfficiency': 0.852209, 'slowWaveSleepDuration': 929778, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 930744}]",,31626051.0,85.0,"[{'cyclesCount': 7, 'disturbanceCount': 18, 'during': {'bounds': '[)', 'lower': '2020-11-05T05:36:58.466+00:00', 'upper': '2020-11-05T15:18:59.746+00:00'}, 'id': 136622570, 'inBedDuration': 34921280, 'isNap': False, 'latencyDuration': 179764, 'lightSleepDuration': 15590246, 'noDataDuration': 0, 'qualityDuration': 31626051, 'remSleepDuration': 7293071, 'respiratoryRate': 14.5312, 'responded': False, 'score': 85, 'sleepConsistency': 66, 'sleepEfficiency': 0.910324, 'slowWaveSleepDuration': 8742734, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 3334173}]",complete,65.0,9849.87,157.0,0.00054845220286626,4.9770258628026,,[],,False,0.0519859,62805126.0,False,55.0,67.0,complete,,2020-11-05T15:22:34.117+00:00,28506977.0,6841674.0,0.0,1851056.0,37199708.0
['2020-11-06'],59986662,2020-11-07T15:59:03.765255+00:00,2020-11-07T05:21:52.974+00:00,,[),2020-11-06T05:21:52.974+00:00,2020-11-07T03:58:40.008+00:00,136893880.0,[],,19139976.0,71.0,"[{'cyclesCount': 2, 'disturbanceCount': 12, 'during': {'bounds': '[)', 'lower': '2020-11-06T05:21:52.012+00:00', 'upper': '2020-11-06T11:19:59.073+00:00'}, 'id': 136893880, 'inBedDuration': 21487061, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 11661055, 'noDataDuration': 0, 'qualityDuration': 19139976, 'remSleepDuration': 4474827, 'respiratoryRate': 15.1758, 'responded': False, 'score': 71, 'sleepConsistency': 52, 'sleepEfficiency': 0.890768, 'slowWaveSleepDuration': 3004094, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 2371712}]",complete,83.0,13161.0,170.0,0.00844285685432806,13.8389171268205,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 123, 'cumulativeWorkoutStrain': 8.5191, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-11-06T11:41:32.987+00:00', 'upper': '2020-11-06T12:47:11.447+00:00'}, 'gpsEnabled': False, 'id': 136973949, 'kilojoules': 1768.74, 'maxHeartRate': 159, 'rawScore': 0.00263426736120182, 'responded': False, 'score': 8.51909650505193, 'source': 'auto', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [31723, 1210320, 1904342, 792114, 0, 0]}]",,False,0.0595295,62922989.0,False,51.0,74.0,complete,,2020-11-06T11:22:22.307+00:00,28506781.0,2748868.0,4473826.0,191037.0,26972860.0
['2020-11-07'],60282022,2020-11-08T15:48:41.862826+00:00,2020-11-08T03:58:40.969+00:00,,[),2020-11-07T03:58:40.008+00:00,2020-11-08T07:48:05.987+00:00,137456258.0,"[{'cyclesCount': 2, 'disturbanceCount': 7, 'during': {'bounds': '[)', 'lower': '2020-11-07T19:38:43.544+00:00', 'upper': '2020-11-07T23:47:24.899+00:00'}, 'id': 137602190, 'inBedDuration': 14921355, 'isNap': True, 'latencyDuration': 196106, 'lightSleepDuration': 7589592, 'noDataDuration': 0, 'qualityDuration': 13625658, 'remSleepDuration': 2311988, 'respiratoryRate': 16.7578, 'responded': False, 'score': 45, 'sleepConsistency': 32, 'sleepEfficiency': 0.925326, 'slowWaveSleepDuration': 3724078, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 1310960}]",,31355489.0,91.0,"[{'cyclesCount': 5, 'disturbanceCount': 19, 'during': {'bounds': '[)', 'lower': '2020-11-07T03:58:40.008+00:00', 'upper': '2020-11-07T14:20:01.293+00:00'}, 'id': 137456258, 'inBedDuration': 37280324, 'isNap': False, 'latencyDuration': 138428, 'lightSleepDuration': 19794516, 'noDataDuration': 0, 'qualityDuration': 31355489, 'remSleepDuration': 4656747, 'respiratoryRate': 14.2383, 'responded': False, 'score': 91, 'sleepConsistency': 47, 'sleepEfficiency': 0.844208, 'slowWaveSleepDuration': 6904226, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 5965827}]",complete,70.0,11536.1,175.0,0.000999765084733589,5.80750088987222,,[],,False,0.058087,63229595.0,False,60.0,74.0,complete,,2020-11-07T14:20:01.293+00:00,28506331.0,4133418.0,0.0,1765009.0,34404758.0
['2020-11-08'],60480972,2020-11-09T11:23:28.14879+00:00,2020-11-09T03:58:40.008+00:00,,[),2020-11-08T07:48:05.987+00:00,2020-11-09T04:34:19.93+00:00,137860332.0,[],,15557287.0,93.0,"[{'cyclesCount': 1, 'disturbanceCount': 8, 'during': {'bounds': '[)', 'lower': '2020-11-08T07:48:05.026+00:00', 'upper': '2020-11-08T12:24:39.047+00:00'}, 'id': 137860332, 'inBedDuration': 16594021, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 5730800, 'noDataDuration': 0, 'qualityDuration': 15557287, 'remSleepDuration': 5322825, 'respiratoryRate': 15.4102, 'responded': False, 'score': 93, 'sleepConsistency': 27, 'sleepEfficiency': 0.937524, 'slowWaveSleepDuration': 4503662, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 1052063}]",complete,69.0,7084.93,132.0,0.000344391976886358,4.5906767572559,,[],,False,0.0700034,63442355.0,False,56.0,88.0,complete,,2020-11-08T12:24:40.009+00:00,28505881.0,1649268.0,13625658.0,240188.0,16769680.0
['2020-11-09'],60590351,2020-11-10T14:41:16.162051+00:00,2020-11-10T04:34:19.93+00:00,,[),2020-11-09T04:34:19.93+00:00,2020-11-10T05:19:38.54+00:00,138113979.0,"[{'cyclesCount': 0, 'disturbanceCount': 2, 'during': {'bounds': '[)', 'lower': '2020-11-09T23:00:00+00:00', 'upper': '2020-11-10T00:43:00+00:00'}, 'id': 138438903, 'inBedDuration': 6179261, 'isNap': True, 'latencyDuration': 1289108, 'lightSleepDuration': 4505681, 'noDataDuration': 0, 'qualityDuration': 4505681, 'remSleepDuration': 0, 'respiratoryRate': 14.8828, 'responded': False, 'score': 13, 'sleepConsistency': 41, 'sleepEfficiency': 0.921378, 'slowWaveSleepDuration': 0, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 1681445}]",,19626090.0,66.0,"[{'cyclesCount': 3, 'disturbanceCount': 15, 'during': {'bounds': '[)', 'lower': '2020-11-09T04:34:19.93+00:00', 'upper': '2020-11-09T11:17:11.913+00:00'}, 'id': 138113979, 'inBedDuration': 24171983, 'isNap': False, 'latencyDuration': 98053, 'lightSleepDuration': 11667813, 'noDataDuration': 0, 'qualityDuration': 19626090, 'remSleepDuration': 4265996, 'respiratoryRate': 14.5312, 'responded': False, 'score': 66, 'sleepConsistency': 44, 'sleepEfficiency': 0.815242, 'slowWaveSleepDuration': 3692281, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 4571917}]",complete,71.0,12535.7,160.0,0.00512290968604069,11.6394939261541,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 127, 'cumulativeWorkoutStrain': 9.3785, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-11-09T11:54:40.401+00:00', 'upper': '2020-11-09T13:05:17.827+00:00'}, 'gpsEnabled': False, 'id': 138228825, 'kilojoules': 2142.29, 'maxHeartRate': 160, 'rawScore': 0.00322663313419034, 'responded': False, 'score': 9.3784614427014, 'source': 'auto', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [25955, 718131, 2423447, 1068970, 961, 0]}]",,False,0.0623491,63563042.0,False,51.0,72.0,complete,,2020-11-09T11:17:12.874+00:00,28505432.0,1282744.0,0.0,171631.0,29959808.0
['2020-11-10'],60901405,2020-11-11T14:54:55.945258+00:00,2020-11-11T04:34:19.93+00:00,,[),2020-11-10T05:19:38.54+00:00,2020-11-11T04:13:56.326+00:00,138714347.0,[],,29718429.0,99.0,"[{'cyclesCount': 1, 'disturbanceCount': 18, 'during': {'bounds': '[)', 'lower': '2020-11-10T05:19:38.54+00:00', 'upper': '2020-11-10T14:29:43.945+00:00'}, 'id': 138714347, 'inBedDuration': 33004444, 'isNap': False, 'latencyDuration': 109588, 'lightSleepDuration': 19325869, 'noDataDuration': 0, 'qualityDuration': 29718429, 'remSleepDuration': 3003139, 'respiratoryRate': 14.3555, 'responded': False, 'score': 99, 'sleepConsistency': 40, 'sleepEfficiency': 0.903437, 'slowWaveSleepDuration': 7389421, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 3324566}]",complete,80.0,11863.5,176.0,0.0071873885477969,13.1711653008312,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 142, 'cumulativeWorkoutStrain': 11.8382, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-11-10T23:30:47.161+00:00', 'upper': '2020-11-11T00:31:17.1+00:00'}, 'gpsEnabled': False, 'id': 138895312, 'kilojoules': 2606.37, 'maxHeartRate': 176, 'rawScore': 0.00532960974735481, 'responded': False, 'score': 11.8382191705657, 'source': 'auto', 'sportId': 39, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [0, 96170, 1190997, 1630502, 711366, 0]}]",,False,0.0447186,63881972.0,False,63.0,43.0,complete,,2020-11-10T14:29:43.945+00:00,28504982.0,4845847.0,4505681.0,1087913.0,29933062.0
['2020-11-11'],61113558,2020-11-12T13:07:51.749588+00:00,2020-11-12T04:13:56.326+00:00,,[),2020-11-11T04:13:56.326+00:00,2020-11-12T05:19:49.146+00:00,139161183.0,"[{'cyclesCount': 1, 'disturbanceCount': 2, 'during': {'bounds': '[)', 'lower': '2020-11-11T19:57:33.156+00:00', 'upper': '2020-11-11T21:04:37.174+00:00'}, 'id': 139298986, 'inBedDuration': 4024018, 'isNap': True, 'latencyDuration': 116318, 'lightSleepDuration': 1801881, 'noDataDuration': 0, 'qualityDuration': 3671135, 'remSleepDuration': 877833, 'respiratoryRate': 16.3477, 'responded': False, 'score': 11, 'sleepConsistency': 45, 'sleepEfficiency': 0.939462, 'slowWaveSleepDuration': 991421, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 358030}]",,22223957.0,74.0,"[{'cyclesCount': 2, 'disturbanceCount': 10, 'during': {'bounds': '[)', 'lower': '2020-11-11T04:13:56.326+00:00', 'upper': '2020-11-11T11:07:16.039+00:00'}, 'id': 139161183, 'inBedDuration': 24663208, 'isNap': False, 'latencyDuration': 92285, 'lightSleepDuration': 10929580, 'noDataDuration': 0, 'qualityDuration': 22223957, 'remSleepDuration': 5856970, 'respiratoryRate': 14.707, 'responded': False, 'score': 74, 'sleepConsistency': 49, 'sleepEfficiency': 0.904482, 'slowWaveSleepDuration': 5437407, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 2465068}]",complete,77.0,12881.8,171.0,0.00597447929615894,12.3929822530779,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 127, 'cumulativeWorkoutStrain': 9.8211, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-11-11T11:45:00+00:00', 'upper': '2020-11-11T12:54:00+00:00'}, 'gpsEnabled': False, 'id': 139166493, 'kilojoules': 2121.88, 'maxHeartRate': 171, 'rawScore': 0.00355238064928966, 'responded': False, 'score': 9.82112220872921, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [246094, 626808, 1807249, 1322752, 136507, 0]}]",,False,0.0346695,64101677.0,False,65.0,25.0,complete,,2020-11-11T11:07:16.039+00:00,28504533.0,183243.0,0.0,1535353.0,30223129.0
['2020-11-12'],61287000,2020-11-13T13:35:38.893084+00:00,2020-11-13T04:13:56.326+00:00,,[),2020-11-12T05:19:49.146+00:00,2020-11-13T04:33:31.066+00:00,139532149.0,[],,23841099.0,80.0,"[{'cyclesCount': 3, 'disturbanceCount': 20, 'during': {'bounds': '[)', 'lower': '2020-11-12T05:19:49.146+00:00', 'upper': '2020-11-12T12:55:29.586+00:00'}, 'id': 139532149, 'inBedDuration': 27340440, 'isNap': False, 'latencyDuration': 160538, 'lightSleepDuration': 13484173, 'noDataDuration': 0, 'qualityDuration': 23841099, 'remSleepDuration': 4533573, 'respiratoryRate': 14.4141, 'responded': False, 'score': 80, 'sleepConsistency': 53, 'sleepEfficiency': 0.877159, 'slowWaveSleepDuration': 5823353, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 3524746}]",complete,73.0,11452.0,186.0,0.00772658126781102,13.4632855859742,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 144, 'cumulativeWorkoutStrain': 13.1015, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-11-12T23:30:15.472+00:00', 'upper': '2020-11-13T00:31:31.544+00:00'}, 'gpsEnabled': False, 'id': 139764619, 'kilojoules': 2766.7, 'maxHeartRate': 186, 'rawScore': 0.00706115706849259, 'responded': False, 'score': 13.1015230496345, 'source': 'auto', 'sportId': 39, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [65368, 168266, 1068999, 1327580, 857483, 188415]}]",,False,0.0572357,64283144.0,False,67.0,58.0,complete,,2020-11-12T12:57:45.13+00:00,28504084.0,3705530.0,3671135.0,1293988.0,29832468.0
['2020-11-13'],61417239,2020-11-14T19:18:49.34433+00:00,2020-11-14T04:33:31.066+00:00,,[),2020-11-13T04:33:31.066+00:00,2020-11-14T05:37:41.133+00:00,139840047.0,"[{'cyclesCount': 1, 'disturbanceCount': 3, 'during': {'bounds': '[)', 'lower': '2020-11-13T22:45:00+00:00', 'upper': '2020-11-14T00:10:00+00:00'}, 'id': 140513558, 'inBedDuration': 5098755, 'isNap': True, 'latencyDuration': 388367, 'lightSleepDuration': 2010718, 'noDataDuration': 0, 'qualityDuration': 3032901, 'remSleepDuration': 89478, 'respiratoryRate': 15.0586, 'responded': False, 'score': 9, 'sleepConsistency': 61, 'sleepEfficiency': 0.643875, 'slowWaveSleepDuration': 932705, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 2069377}]",,20803061.0,63.0,"[{'cyclesCount': 2, 'disturbanceCount': 13, 'during': {'bounds': '[)', 'lower': '2020-11-13T04:33:31.066+00:00', 'upper': '2020-11-13T11:24:46.772+00:00'}, 'id': 139840047, 'inBedDuration': 24675706, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 11308571, 'noDataDuration': 0, 'qualityDuration': 20803061, 'remSleepDuration': 4386279, 'respiratoryRate': 14.9707, 'responded': False, 'score': 63, 'sleepConsistency': 68, 'sleepEfficiency': 0.843058, 'slowWaveSleepDuration': 5108211, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 3899156}]",complete,72.0,12103.9,166.0,0.00404745688574891,10.4520279260327,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 128, 'cumulativeWorkoutStrain': 8.8701, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-11-13T11:48:33.347+00:00', 'upper': '2020-11-13T12:51:33.191+00:00'}, 'gpsEnabled': False, 'id': 139970903, 'kilojoules': 1899.68, 'maxHeartRate': 166, 'rawScore': 0.00287052359734149, 'responded': False, 'score': 8.87012645229412, 'source': 'auto', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [8652, 567207, 2158124, 1026673, 19226, 0]}]",,False,0.0468957,64420761.0,False,65.0,40.0,complete,,2020-11-13T11:24:47.734+00:00,28503634.0,2850363.0,0.0,1633330.0,32987328.0
['2020-11-14'],61716265,2020-11-15T15:32:55.976541+00:00,2020-11-15T04:33:31.066+00:00,,[),2020-11-14T05:37:41.133+00:00,2020-11-15T08:39:31.631+00:00,140383309.0,"[{'cyclesCount': 1, 'disturbanceCount': 0, 'during': {'bounds': '[)', 'lower': '2020-11-14T22:00:00+00:00', 'upper': '2020-11-14T23:45:00+00:00'}, 'id': 140587972, 'inBedDuration': 6299424, 'isNap': True, 'latencyDuration': 89401, 'lightSleepDuration': 2792341, 'noDataDuration': 0, 'qualityDuration': 5704036, 'remSleepDuration': 1712359, 'respiratoryRate': 15.4688, 'responded': False, 'score': 17, 'sleepConsistency': 49, 'sleepEfficiency': 0.918521, 'slowWaveSleepDuration': 1199336, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 600587}]",,28405142.0,82.0,"[{'cyclesCount': 3, 'disturbanceCount': 16, 'during': {'bounds': '[)', 'lower': '2020-11-14T05:37:41.133+00:00', 'upper': '2020-11-14T14:13:59.142+00:00'}, 'id': 140383309, 'inBedDuration': 30978009, 'isNap': False, 'latencyDuration': 167267, 'lightSleepDuration': 11200990, 'noDataDuration': 0, 'qualityDuration': 28405142, 'remSleepDuration': 9608856, 'respiratoryRate': 14.0625, 'responded': False, 'score': 82, 'sleepConsistency': 62, 'sleepEfficiency': 0.921923, 'slowWaveSleepDuration': 7595296, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 2599814}]",complete,76.0,16361.9,175.0,0.0120130947160144,15.500318708218,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 130, 'cumulativeWorkoutStrain': 12.9131, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-11-14T16:43:10.8+00:00', 'upper': '2020-11-14T18:40:04.468+00:00'}, 'gpsEnabled': False, 'id': 140510131, 'kilojoules': 3803.41, 'maxHeartRate': 175, 'rawScore': 0.00672843589670382, 'responded': False, 'score': 12.9131047472038, 'source': 'auto', 'sportId': -1, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [267244, 1146988, 2787780, 2410946, 387406, 0]}]",,False,0.0570706,64730719.0,False,60.0,65.0,complete,,2020-11-14T14:17:33.513+00:00,28503185.0,5273089.0,0.0,816674.0,34592949.0
['2020-11-15'],61937813,2020-11-16T11:17:18.795773+00:00,2020-11-16T05:37:41.133+00:00,,[),2020-11-15T08:39:31.631+00:00,2020-11-16T03:27:40.349+00:00,140828887.0,[],,21715800.0,76.0,"[{'cyclesCount': 3, 'disturbanceCount': 12, 'during': {'bounds': '[)', 'lower': '2020-11-15T08:39:31.631+00:00', 'upper': '2020-11-15T15:12:47.792+00:00'}, 'id': 140828887, 'inBedDuration': 23368332, 'isNap': False, 'latencyDuration': 207641, 'lightSleepDuration': 13547682, 'noDataDuration': 0, 'qualityDuration': 21715800, 'remSleepDuration': 2583469, 'respiratoryRate': 15.2344, 'responded': False, 'score': 76, 'sleepConsistency': 31, 'sleepEfficiency': 0.937615, 'slowWaveSleepDuration': 5584649, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 1678680}]",complete,77.0,7176.8,159.0,0.00129984601204864,6.34086678562303,,[],,False,0.0187098,64968713.0,False,77.0,11.0,complete,,2020-11-15T15:12:47.792+00:00,28502736.0,3298173.0,5704036.0,2414274.0,28511149.0
['2020-11-16'],62060224,2020-11-17T16:48:28.525088+00:00,2020-11-17T03:27:40.349+00:00,,[),2020-11-16T03:27:40.349+00:00,2020-11-17T05:43:24.56+00:00,141095199.0,[],,23618732.0,73.0,"[{'cyclesCount': 3, 'disturbanceCount': 21, 'during': {'bounds': '[)', 'lower': '2020-11-16T03:27:40.349+00:00', 'upper': '2020-11-16T11:12:45.071+00:00'}, 'id': 141095199, 'inBedDuration': 27904722, 'isNap': False, 'latencyDuration': 77866, 'lightSleepDuration': 13405297, 'noDataDuration': 0, 'qualityDuration': 23618732, 'remSleepDuration': 4297680, 'respiratoryRate': 15.1172, 'responded': False, 'score': 73, 'sleepConsistency': 37, 'sleepEfficiency': 0.848775, 'slowWaveSleepDuration': 5915755, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 4310256}]",complete,68.0,12899.3,159.0,0.00477681980145435,11.2854069569535,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 124, 'cumulativeWorkoutStrain': 9.1778, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-11-16T11:25:03.352+00:00', 'upper': '2020-11-16T12:43:49.119+00:00'}, 'gpsEnabled': False, 'id': 141181820, 'kilojoules': 2125.67, 'maxHeartRate': 159, 'rawScore': 0.00308395968008808, 'responded': False, 'score': 9.17781055932878, 'source': 'auto', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [248978, 939192, 2392721, 1144915, 0, 0]}]",,False,0.0796853,65102195.0,False,52.0,93.0,complete,,2020-11-16T11:12:46.993+00:00,28502288.0,3420274.0,0.0,277931.0,32200493.0
