"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"14207",2013,2,22,1459,1500,-1,1815,1837,-22,"DL",2344,"N718TW","JFK","LAX",341,2475,15,0,2013-02-22 15:00:00
"14208",2013,2,22,1513,1516,-3,1824,1829,-5,"UA",1600,"N19117","EWR","LAX",335,2454,15,16,2013-02-22 15:00:00
"14209",2013,2,22,1530,1535,-5,1857,1856,1,"UA",108,"N13138","JFK","LAX",360,2475,15,35,2013-02-22 15:00:00
"14210",2013,2,22,1538,1459,39,1747,1648,59,"EV",3824,"N14953","EWR","STL",170,872,14,59,2013-02-22 14:00:00
"14211",2013,2,22,1544,1455,49,1752,1645,67,"AA",337,"N454AA","LGA","ORD",137,733,14,55,2013-02-22 14:00:00
"14212",2013,2,22,1553,1500,53,1725,1639,46,"UA",685,"N440UA","LGA","ORD",126,733,15,0,2013-02-22 15:00:00
"14213",2013,2,22,1556,1530,26,1755,1725,30,"AA",2223,"N496AA","LGA","STL",153,888,15,30,2013-02-22 15:00:00
"14214",2013,2,22,1603,1459,64,1743,1634,69,"UA",1705,"N24706","EWR","ORD",127,719,14,59,2013-02-22 14:00:00
"14215",2013,2,22,1614,1614,0,1831,1749,42,"UA",1599,"N76502","EWR","ORD",137,719,16,14,2013-02-22 16:00:00
"14216",2013,2,22,1616,1359,137,1810,1534,156,"UA",1734,"N12218","EWR","ORD",126,719,13,59,2013-02-22 13:00:00
"14217",2013,2,22,1628,1630,-2,1935,1954,-19,"B6",675,"N775JB","JFK","LAX",342,2475,16,30,2013-02-22 16:00:00
"14218",2013,2,22,1631,1610,21,1813,1800,13,"AA",341,"N595AA","LGA","ORD",128,733,16,10,2013-02-22 16:00:00
"14219",2013,2,22,1641,1640,1,1833,1830,3,"WN",2355,"N425LV","EWR","STL",148,872,16,40,2013-02-22 16:00:00
"14220",2013,2,22,1649,1655,-6,1957,2000,-3,"UA",342,"N548UA","EWR","LAX",328,2454,16,55,2013-02-22 16:00:00
"14221",2013,2,22,1650,1650,0,1853,1855,-2,"WN",1904,"N293WN","LGA","STL",158,888,16,50,2013-02-22 16:00:00
"14222",2013,2,22,1654,1655,-1,1959,2030,-31,"VX",413,"N621VA","JFK","LAX",340,2475,16,55,2013-02-22 16:00:00
"14223",2013,2,22,1657,1700,-3,1957,2036,-39,"DL",127,"N722TW","JFK","LAX",333,2475,17,0,2013-02-22 17:00:00
"14224",2013,2,22,1700,1659,1,1932,1837,55,"UA",1676,"N33294","EWR","ORD",131,719,16,59,2013-02-22 16:00:00
"14225",2013,2,22,1701,1700,1,1847,1839,8,"UA",689,"N452UA","LGA","ORD",129,733,17,0,2013-02-22 17:00:00
"14226",2013,2,22,1703,1635,28,1842,1810,32,"MQ",3695,"N511MQ","EWR","ORD",124,719,16,35,2013-02-22 16:00:00
"14227",2013,2,22,1706,1645,21,1951,2005,-14,"AA",181,"N336AA","JFK","LAX",324,2475,16,45,2013-02-22 16:00:00
"14228",2013,2,22,1716,1720,-4,1924,1910,14,"AA",345,"N488AA","LGA","ORD",135,733,17,20,2013-02-22 17:00:00
"14229",2013,2,22,1723,1540,103,1937,1743,114,"9E",3523,"N909XJ","JFK","ORD",133,740,15,40,2013-02-22 15:00:00
"14230",2013,2,22,1733,1720,13,1935,1915,20,"AA",1351,"N3DUAA","JFK","ORD",129,740,17,20,2013-02-22 17:00:00
"14231",2013,2,22,1755,1753,2,2114,2113,1,"UA",535,"N525UA","JFK","LAX",332,2475,17,53,2013-02-22 17:00:00
"14232",2013,2,22,1806,1800,6,1938,1940,-2,"UA",540,"N846UA","EWR","ORD",124,719,18,0,2013-02-22 18:00:00
"14233",2013,2,22,1814,1800,14,2004,1937,27,"UA",1085,"N17229","LGA","ORD",132,733,18,0,2013-02-22 18:00:00
"14234",2013,2,22,1819,1820,-1,2127,2150,-23,"AA",119,"N3AFAA","EWR","LAX",324,2454,18,20,2013-02-22 18:00:00
"14235",2013,2,22,1829,1600,149,2016,1751,145,"B6",917,"N298JB","JFK","ORD",136,740,16,0,2013-02-22 16:00:00
"14236",2013,2,22,1834,1840,-6,2111,2020,51,"MQ",3730,"N542MQ","EWR","ORD",127,719,18,40,2013-02-22 18:00:00
"14237",2013,2,22,1836,1820,16,2023,2005,18,"AA",353,"N3GAAA","LGA","ORD",132,733,18,20,2013-02-22 18:00:00
"14238",2013,2,22,1838,1850,-12,2052,2050,2,"AA",2019,"N481AA","LGA","STL",160,888,18,50,2013-02-22 18:00:00
"14239",2013,2,22,1858,1900,-2,2238,2238,0,"DL",87,"N705TW","JFK","LAX",349,2475,19,0,2013-02-22 19:00:00
"14240",2013,2,22,1901,1901,0,2035,2041,-6,"UA",463,"N410UA","EWR","ORD",125,719,19,1,2013-02-22 19:00:00
"14241",2013,2,22,1905,1905,0,2213,2225,-12,"AA",21,"N324AA","JFK","LAX",326,2475,19,5,2013-02-22 19:00:00
"14242",2013,2,22,1914,1920,-6,2055,2100,-5,"AA",359,"N3DXAA","LGA","ORD",135,733,19,20,2013-02-22 19:00:00
"14243",2013,2,22,1944,1702,162,2154,1851,183,"EV",4202,"N12996","EWR","STL",165,872,17,2,2013-02-22 17:00:00
"14244",2013,2,22,1947,1920,27,2159,2116,43,"9E",3525,"N937XJ","JFK","ORD",138,740,19,20,2013-02-22 19:00:00
"14245",2013,2,22,1955,2005,-10,2330,2335,-5,"VX",415,"N625VA","JFK","LAX",346,2475,20,5,2013-02-22 20:00:00
"14246",2013,2,22,2035,2029,6,2352,2340,12,"UA",101,"N12109","JFK","LAX",352,2475,20,29,2013-02-22 20:00:00
"14247",2013,2,22,2052,2045,7,1,2357,4,"B6",677,"N641JB","JFK","LAX",337,2475,20,45,2013-02-22 20:00:00
"14248",2013,2,22,2053,2100,-7,8,31,-23,"DL",2363,"N709TW","JFK","LAX",335,2475,21,0,2013-02-22 21:00:00
"14249",2013,2,22,2135,2135,0,41,50,-9,"AA",185,"N327AA","JFK","LAX",344,2475,21,35,2013-02-22 21:00:00
"14250",2013,2,22,2240,2045,115,2355,2225,90,"AA",371,"N4XYAA","LGA","ORD",118,733,20,45,2013-02-22 20:00:00
"14251",2013,2,22,2349,2100,169,121,2220,181,"MQ",3744,"N522MQ","EWR","ORD",122,719,21,0,2013-02-22 21:00:00
"14252",2013,2,22,NA,1545,NA,NA,1910,NA,"AA",133,"N323AA","JFK","LAX",NA,2475,15,45,2013-02-22 15:00:00
"14253",2013,2,22,NA,830,NA,NA,1025,NA,"AA",1855,"N512AA","LGA","STL",NA,888,8,30,2013-02-22 08:00:00
"14254",2013,2,22,NA,710,NA,NA,850,NA,"MQ",3737,"N542MQ","EWR","ORD",NA,719,7,10,2013-02-22 07:00:00
"14255",2013,2,22,NA,600,NA,NA,735,NA,"MQ",3768,"N520MQ","EWR","ORD",NA,719,6,0,2013-02-22 06:00:00
"14256",2013,2,22,NA,1600,NA,NA,1735,NA,"UA",442,NA,"LGA","ORD",NA,733,16,0,2013-02-22 16:00:00
"14257",2013,2,22,NA,2000,NA,NA,2139,NA,"UA",695,NA,"LGA","ORD",NA,733,20,0,2013-02-22 20:00:00
"14258",2013,2,23,557,600,-3,741,745,-4,"AA",301,"N3FNAA","LGA","ORD",129,733,6,0,2013-02-23 06:00:00
"14259",2013,2,23,600,600,0,718,735,-17,"MQ",3768,"N511MQ","EWR","ORD",121,719,6,0,2013-02-23 06:00:00
"14260",2013,2,23,602,600,2,754,800,-6,"WN",1442,"N426WN","LGA","STL",155,888,6,0,2013-02-23 06:00:00
"14261",2013,2,23,610,601,9,937,924,13,"UA",329,"N502UA","JFK","LAX",357,2475,6,1,2013-02-23 06:00:00
"14262",2013,2,23,621,630,-9,746,810,-24,"AA",303,"N3DEAA","LGA","ORD",122,733,6,30,2013-02-23 06:00:00
"14263",2013,2,23,628,630,-2,814,807,7,"B6",905,"N281JB","JFK","ORD",134,740,6,30,2013-02-23 06:00:00
"14264",2013,2,23,645,650,-5,813,823,-10,"UA",816,"N431UA","LGA","ORD",127,733,6,50,2013-02-23 06:00:00
"14265",2013,2,23,655,700,-5,845,850,-5,"AA",305,"N4YTAA","LGA","ORD",131,733,7,0,2013-02-23 07:00:00
"14266",2013,2,23,658,705,-7,1022,1035,-13,"VX",399,"N632VA","JFK","LAX",358,2475,7,5,2013-02-23 07:00:00
"14267",2013,2,23,806,815,-9,941,957,-16,"9E",3521,"N909XJ","JFK","ORD",128,740,8,15,2013-02-23 08:00:00
"14268",2013,2,23,828,830,-2,958,1015,-17,"AA",313,"N496AA","LGA","ORD",127,733,8,30,2013-02-23 08:00:00
"14269",2013,2,23,834,820,14,1146,1140,6,"UA",1506,"N57855","EWR","LAX",336,2454,8,20,2013-02-23 08:00:00
"14270",2013,2,23,838,840,-2,1154,1147,7,"UA",443,"N510UA","JFK","LAX",342,2475,8,40,2013-02-23 08:00:00
"14271",2013,2,23,848,710,98,1037,850,107,"MQ",3737,"N5PBMQ","EWR","ORD",124,719,7,10,2013-02-23 07:00:00
"14272",2013,2,23,857,900,-3,1153,1227,-34,"DL",120,"N718TW","JFK","LAX",331,2475,9,0,2013-02-23 09:00:00
"14273",2013,2,23,857,900,-3,1212,1220,-8,"AA",1,"N336AA","JFK","LAX",347,2475,9,0,2013-02-23 09:00:00
"14274",2013,2,23,900,900,0,1031,1039,-8,"UA",859,"N462UA","LGA","ORD",126,733,9,0,2013-02-23 09:00:00
"14275",2013,2,23,928,929,-1,1135,1123,12,"EV",4146,"N18557","EWR","STL",159,872,9,29,2013-02-23 09:00:00
"14276",2013,2,23,933,905,28,1300,1235,25,"VX",407,"N629VA","JFK","LAX",344,2475,9,5,2013-02-23 09:00:00
"14277",2013,2,23,941,945,-4,1113,1130,-17,"AA",319,"N4YEAA","LGA","ORD",125,733,9,45,2013-02-23 09:00:00
"14278",2013,2,23,1027,1030,-3,1357,1340,17,"AA",19,"N319AA","JFK","LAX",356,2475,10,30,2013-02-23 10:00:00
"14279",2013,2,23,1110,1109,1,1421,1420,1,"UA",1164,"N39423","EWR","LAX",351,2454,11,9,2013-02-23 11:00:00
"14280",2013,2,23,1111,1115,-4,1424,1424,0,"B6",673,"N807JB","JFK","LAX",352,2475,11,15,2013-02-23 11:00:00
"14281",2013,2,23,1122,1129,-7,1426,1437,-11,"UA",703,"N560UA","JFK","LAX",337,2475,11,29,2013-02-23 11:00:00
"14282",2013,2,23,1126,1130,-4,1310,1325,-15,"WN",1040,"N263WN","EWR","STL",147,872,11,30,2013-02-23 11:00:00
"14283",2013,2,23,1136,1125,11,1317,1305,12,"AA",327,"N3GNAA","LGA","ORD",122,733,11,25,2013-02-23 11:00:00
"14284",2013,2,23,1156,1200,-4,1512,1529,-17,"DL",863,"N705TW","JFK","LAX",342,2475,12,0,2013-02-23 12:00:00
"14285",2013,2,23,1156,1200,-4,1523,1510,13,"AA",3,"N329AA","JFK","LAX",349,2475,12,0,2013-02-23 12:00:00
"14286",2013,2,23,1218,1220,-2,1335,1350,-15,"MQ",3697,"N520MQ","EWR","ORD",112,719,12,20,2013-02-23 12:00:00
"14287",2013,2,23,1323,1320,3,1645,1650,-5,"VX",411,"N624VA","JFK","LAX",359,2475,13,20,2013-02-23 13:00:00
"14288",2013,2,23,1330,1325,5,1631,1633,-2,"UA",1420,"N13110","EWR","LAX",337,2454,13,25,2013-02-23 13:00:00
"14289",2013,2,23,1341,1345,-4,1716,1705,11,"AA",117,"N338AA","JFK","LAX",363,2475,13,45,2013-02-23 13:00:00
"14290",2013,2,23,1404,1259,65,1537,1436,61,"UA",1641,"N17105","EWR","ORD",118,719,12,59,2013-02-23 12:00:00
"14291",2013,2,23,1453,1500,-7,1828,1837,-9,"DL",2344,"N717TW","JFK","LAX",350,2475,15,0,2013-02-23 15:00:00
"14292",2013,2,23,1504,1505,-1,1704,1710,-6,"WN",3043,"N904WN","LGA","STL",147,888,15,5,2013-02-23 15:00:00
"14293",2013,2,23,1514,1515,-1,1648,1650,-2,"UA",1530,"N16709","EWR","ORD",121,719,15,15,2013-02-23 15:00:00
"14294",2013,2,23,1522,1530,-8,1727,1725,2,"AA",2223,"N503AA","LGA","STL",148,888,15,30,2013-02-23 15:00:00
"14295",2013,2,23,1531,1530,1,1906,1849,17,"UA",108,"N17126","JFK","LAX",356,2475,15,30,2013-02-23 15:00:00
"14296",2013,2,23,1540,1545,-5,1930,1910,20,"AA",133,"N323AA","JFK","LAX",364,2475,15,45,2013-02-23 15:00:00
"14297",2013,2,23,1554,1420,94,1729,1550,99,"MQ",3728,"N508MQ","EWR","ORD",117,719,14,20,2013-02-23 14:00:00
"14298",2013,2,23,1556,1600,-4,1802,1751,11,"B6",917,"N247JB","JFK","ORD",132,740,16,0,2013-02-23 16:00:00
"14299",2013,2,23,1600,1610,-10,1731,1800,-29,"AA",341,"N436AA","LGA","ORD",128,733,16,10,2013-02-23 16:00:00
"14300",2013,2,23,1607,1614,-7,1745,1749,-4,"UA",52,"N15712","EWR","ORD",123,719,16,14,2013-02-23 16:00:00
"14301",2013,2,23,1610,1515,55,1912,1825,47,"UA",1600,"N17139","EWR","LAX",335,2454,15,15,2013-02-23 15:00:00
"14302",2013,2,23,1627,1630,-3,2002,1954,8,"B6",675,"N775JB","JFK","LAX",346,2475,16,30,2013-02-23 16:00:00
"14303",2013,2,23,1643,1645,-2,1814,1821,-7,"UA",689,"N826UA","LGA","ORD",121,733,16,45,2013-02-23 16:00:00
"14304",2013,2,23,1645,1645,0,2006,2005,1,"AA",181,"N327AA","JFK","LAX",351,2475,16,45,2013-02-23 16:00:00
"14305",2013,2,23,1652,1655,-3,2045,2030,15,"VX",413,"N622VA","JFK","LAX",356,2475,16,55,2013-02-23 16:00:00
"14306",2013,2,23,1655,1700,-5,2046,2036,10,"DL",127,"N709TW","JFK","LAX",344,2475,17,0,2013-02-23 17:00:00
"14307",2013,2,23,1709,1645,24,1848,1835,13,"WN",1923,"N705SW","EWR","STL",146,872,16,45,2013-02-23 16:00:00
"14308",2013,2,23,1714,1705,9,2013,2015,-2,"UA",1721,"N37263","EWR","LAX",340,2454,17,5,2013-02-23 17:00:00
"14309",2013,2,23,1740,1720,20,1938,1915,23,"AA",1351,"N3AFAA","JFK","ORD",129,740,17,20,2013-02-23 17:00:00
"14310",2013,2,23,1806,1803,3,1924,1943,-19,"UA",446,"N405UA","EWR","ORD",111,719,18,3,2013-02-23 18:00:00
"14311",2013,2,23,1816,1820,-4,2128,2150,-22,"AA",119,"N3JFAA","EWR","LAX",344,2454,18,20,2013-02-23 18:00:00
"14312",2013,2,23,1836,1840,-4,2004,2020,-16,"MQ",3730,"N520MQ","EWR","ORD",117,719,18,40,2013-02-23 18:00:00
"14313",2013,2,23,1856,1901,-5,2016,2042,-26,"UA",1101,"N78524","EWR","ORD",115,719,19,1,2013-02-23 19:00:00
"14314",2013,2,23,1903,1900,3,2245,2235,10,"DL",87,"N718TW","JFK","LAX",341,2475,19,0,2013-02-23 19:00:00
"14315",2013,2,23,1909,1905,4,2221,2225,-4,"AA",21,"N335AA","JFK","LAX",334,2475,19,5,2013-02-23 19:00:00
"14316",2013,2,23,1912,1829,43,2057,2018,39,"EV",4202,"N12552","EWR","STL",151,872,18,29,2013-02-23 18:00:00
"14317",2013,2,23,1929,1540,229,2154,1742,252,"9E",3523,"N925XJ","JFK","ORD",127,740,15,40,2013-02-23 15:00:00
"14318",2013,2,23,1956,1830,86,2336,2142,114,"UA",535,"N554UA","JFK","LAX",339,2475,18,30,2013-02-23 18:00:00
"14319",2013,2,23,2000,2005,-5,2346,2335,11,"VX",415,"N637VA","JFK","LAX",349,2475,20,5,2013-02-23 20:00:00
"14320",2013,2,23,2040,1920,80,2245,2115,90,"9E",3525,"N906XJ","JFK","ORD",121,740,19,20,2013-02-23 19:00:00
"14321",2013,2,23,2043,2045,-2,43,2357,46,"B6",677,"N637JB","JFK","LAX",354,2475,20,45,2013-02-23 20:00:00
"14322",2013,2,23,2129,2135,-6,108,50,18,"AA",185,"N328AA","JFK","LAX",357,2475,21,35,2013-02-23 21:00:00
"14323",2013,2,23,NA,1430,NA,NA,1606,NA,"UA",778,NA,"EWR","ORD",NA,719,14,30,2013-02-23 14:00:00
"14324",2013,2,24,604,600,4,908,927,-19,"UA",1205,"N76504","EWR","LAX",337,2454,6,0,2013-02-24 06:00:00
"14325",2013,2,24,618,620,-2,735,757,-22,"B6",905,"N304JB","JFK","ORD",114,740,6,20,2013-02-24 06:00:00
"14326",2013,2,24,620,630,-10,733,810,-37,"AA",303,"N3HHAA","LGA","ORD",108,733,6,30,2013-02-24 06:00:00
"14327",2013,2,24,654,700,-6,817,839,-22,"UA",331,"N495UA","LGA","ORD",112,733,7,0,2013-02-24 07:00:00
"14328",2013,2,24,656,700,-4,807,837,-30,"UA",647,"N486UA","EWR","ORD",107,719,7,0,2013-02-24 07:00:00
"14329",2013,2,24,704,705,-1,1014,1035,-21,"VX",399,"N639VA","JFK","LAX",339,2475,7,5,2013-02-24 07:00:00
"14330",2013,2,24,707,710,-3,820,850,-30,"MQ",3737,"N510MQ","EWR","ORD",109,719,7,10,2013-02-24 07:00:00
"14331",2013,2,24,708,715,-7,1017,1037,-20,"B6",671,"N807JB","JFK","LAX",330,2475,7,15,2013-02-24 07:00:00
"14332",2013,2,24,728,730,-2,1029,1100,-31,"AA",33,"N336AA","JFK","LAX",328,2475,7,30,2013-02-24 07:00:00
"14333",2013,2,24,735,745,-10,859,930,-31,"AA",309,"N590AA","LGA","ORD",115,733,7,45,2013-02-24 07:00:00
"14334",2013,2,24,757,805,-8,909,942,-33,"UA",262,"N808UA","EWR","ORD",112,719,8,5,2013-02-24 08:00:00
"14335",2013,2,24,807,815,-8,945,958,-13,"9E",3521,"N935XJ","JFK","ORD",112,740,8,15,2013-02-24 08:00:00
"14336",2013,2,24,823,824,-1,1119,1144,-25,"UA",1286,"N75854","EWR","LAX",330,2454,8,24,2013-02-24 08:00:00
"14337",2013,2,24,828,830,-2,949,1015,-26,"AA",313,"N478AA","LGA","ORD",112,733,8,30,2013-02-24 08:00:00
"14338",2013,2,24,836,840,-4,1122,1147,-25,"UA",443,"N505UA","JFK","LAX",320,2475,8,40,2013-02-24 08:00:00
"14339",2013,2,24,849,900,-11,1006,1039,-33,"UA",544,"N809UA","LGA","ORD",112,733,9,0,2013-02-24 09:00:00
"14340",2013,2,24,857,900,-3,1222,1227,-5,"DL",120,"N706TW","JFK","LAX",332,2475,9,0,2013-02-24 09:00:00
"14341",2013,2,24,858,900,-2,1207,1220,-13,"AA",1,"N319AA","JFK","LAX",335,2475,9,0,2013-02-24 09:00:00
"14342",2013,2,24,900,905,-5,1159,1235,-36,"VX",407,"N635VA","JFK","LAX",336,2475,9,5,2013-02-24 09:00:00
"14343",2013,2,24,938,945,-7,1105,1130,-25,"AA",319,"N4YDAA","LGA","ORD",113,733,9,45,2013-02-24 09:00:00
"14344",2013,2,24,948,1000,-12,1105,1139,-34,"UA",394,"N850UA","LGA","ORD",112,733,10,0,2013-02-24 10:00:00
"14345",2013,2,24,1006,1010,-4,1113,1140,-27,"MQ",3795,"N528MQ","EWR","ORD",105,719,10,10,2013-02-24 10:00:00
"14346",2013,2,24,1024,1030,-6,1152,1210,-18,"AA",321,"N486AA","LGA","ORD",123,733,10,30,2013-02-24 10:00:00
"14347",2013,2,24,1026,929,57,1207,1123,44,"EV",4711,"N22909","EWR","STL",141,872,9,29,2013-02-24 09:00:00
"14348",2013,2,24,1026,1030,-4,1317,1340,-23,"AA",19,"N332AA","JFK","LAX",331,2475,10,30,2013-02-24 10:00:00
"14349",2013,2,24,1043,1045,-2,1314,1342,-28,"UA",304,"N528UA","EWR","LAX",311,2454,10,45,2013-02-24 10:00:00
"14350",2013,2,24,1046,1052,-6,1154,1223,-29,"UA",701,"N414UA","EWR","ORD",111,719,10,52,2013-02-24 10:00:00
"14351",2013,2,24,1057,1100,-3,1230,1300,-30,"WN",366,"N499WN","LGA","STL",136,888,11,0,2013-02-24 11:00:00
"14352",2013,2,24,1111,1115,-4,1411,1424,-13,"B6",673,"N779JB","JFK","LAX",335,2475,11,15,2013-02-24 11:00:00
"14353",2013,2,24,1119,1125,-6,1248,1305,-17,"AA",327,"N3CUAA","LGA","ORD",121,733,11,25,2013-02-24 11:00:00
"14354",2013,2,24,1123,1130,-7,1300,1320,-20,"WN",3652,"N366SW","EWR","STL",144,872,11,30,2013-02-24 11:00:00
"14355",2013,2,24,1128,1130,-2,1426,1448,-22,"UA",703,"N560UA","JFK","LAX",335,2475,11,30,2013-02-24 11:00:00
"14356",2013,2,24,1153,1200,-7,1454,1510,-16,"AA",3,"N328AA","JFK","LAX",341,2475,12,0,2013-02-24 12:00:00
"14357",2013,2,24,1200,1200,0,1502,1529,-27,"DL",863,"N723TW","JFK","LAX",339,2475,12,0,2013-02-24 12:00:00
"14358",2013,2,24,1204,1156,8,1313,1327,-14,"UA",634,"N847UA","EWR","ORD",113,719,11,56,2013-02-24 11:00:00
"14359",2013,2,24,1215,1220,-5,1333,1350,-17,"MQ",3697,"N8EGMQ","EWR","ORD",111,719,12,20,2013-02-24 12:00:00
"14360",2013,2,24,1254,1300,-6,1427,1440,-13,"AA",329,"N4YBAA","LGA","ORD",121,733,13,0,2013-02-24 13:00:00
"14361",2013,2,24,1300,1259,1,1426,1436,-10,"UA",1217,"N12114","EWR","ORD",116,719,12,59,2013-02-24 12:00:00
"14362",2013,2,24,1321,1325,-4,1606,1633,-27,"UA",1539,"N14102","EWR","LAX",325,2454,13,25,2013-02-24 13:00:00
"14363",2013,2,24,1329,1320,9,1504,1509,-5,"EV",3818,"N12167","EWR","STL",139,872,13,20,2013-02-24 13:00:00
"14364",2013,2,24,1344,1345,-1,1654,1705,-11,"AA",117,"N324AA","JFK","LAX",335,2475,13,45,2013-02-24 13:00:00
"14365",2013,2,24,1357,1359,-2,1512,1535,-23,"UA",732,"N839UA","EWR","ORD",117,719,13,59,2013-02-24 13:00:00
"14366",2013,2,24,1408,1420,-12,1519,1550,-31,"MQ",3728,"N526MQ","EWR","ORD",113,719,14,20,2013-02-24 14:00:00
"14367",2013,2,24,1430,1320,70,1737,1650,47,"VX",411,"N621VA","JFK","LAX",338,2475,13,20,2013-02-24 13:00:00
"14368",2013,2,24,1454,1501,-7,1642,1650,-8,"EV",3824,"N13979","EWR","STL",141,872,15,1,2013-02-24 15:00:00
"14369",2013,2,24,1457,1500,-3,1825,1837,-12,"DL",2344,"N702TW","JFK","LAX",339,2475,15,0,2013-02-24 15:00:00
"14370",2013,2,24,1457,1455,2,1634,1645,-11,"AA",337,"N4WMAA","LGA","ORD",113,733,14,55,2013-02-24 14:00:00
"14371",2013,2,24,1500,1459,1,1628,1634,-6,"UA",1532,"N39728","EWR","ORD",117,719,14,59,2013-02-24 14:00:00
"14372",2013,2,24,1520,1530,-10,1716,1725,-9,"AA",2223,"N503AA","LGA","STL",142,888,15,30,2013-02-24 15:00:00
"14373",2013,2,24,1523,1515,8,1816,1825,-9,"UA",1600,"N33103","EWR","LAX",325,2454,15,15,2013-02-24 15:00:00
"14374",2013,2,24,1536,1540,-4,1843,1859,-16,"UA",108,"N17139","JFK","LAX",329,2475,15,40,2013-02-24 15:00:00
"14375",2013,2,24,1545,1545,0,1902,1910,-8,"AA",133,"N327AA","JFK","LAX",335,2475,15,45,2013-02-24 15:00:00
"14376",2013,2,24,1547,1540,7,1747,1743,4,"9E",3523,"N919XJ","JFK","ORD",123,740,15,40,2013-02-24 15:00:00
"14377",2013,2,24,1554,1600,-6,1755,1751,4,"B6",917,"N339JB","JFK","ORD",127,740,16,0,2013-02-24 16:00:00
"14378",2013,2,24,1601,1610,-9,1720,1800,-40,"AA",341,"N201AA","LGA","ORD",117,733,16,10,2013-02-24 16:00:00
"14379",2013,2,24,1607,1600,7,1725,1737,-12,"UA",1291,"N76502","LGA","ORD",116,733,16,0,2013-02-24 16:00:00
"14380",2013,2,24,1628,1635,-7,1750,1810,-20,"MQ",3695,"N528MQ","EWR","ORD",114,719,16,35,2013-02-24 16:00:00
"14381",2013,2,24,1635,1630,5,1947,1954,-7,"B6",675,"N796JB","JFK","LAX",335,2475,16,30,2013-02-24 16:00:00
"14382",2013,2,24,1642,1645,-3,2009,2005,4,"AA",181,"N323AA","JFK","LAX",339,2475,16,45,2013-02-24 16:00:00
"14383",2013,2,24,1650,1655,-5,2006,2030,-24,"VX",413,"N839VA","JFK","LAX",339,2475,16,55,2013-02-24 16:00:00
"14384",2013,2,24,1653,1650,3,1841,1855,-14,"WN",1904,"N294WN","LGA","STL",141,888,16,50,2013-02-24 16:00:00
"14385",2013,2,24,1655,1700,-5,2016,2036,-20,"DL",127,"N717TW","JFK","LAX",332,2475,17,0,2013-02-24 17:00:00
"14386",2013,2,24,1657,1700,-3,1821,1836,-15,"UA",741,"N429UA","LGA","ORD",117,733,17,0,2013-02-24 17:00:00
"14387",2013,2,24,1701,1706,-5,1845,1855,-10,"EV",4202,"N14993","EWR","STL",144,872,17,6,2013-02-24 17:00:00
"14388",2013,2,24,1708,1640,28,1847,1830,17,"WN",2355,"N706SW","EWR","STL",136,872,16,40,2013-02-24 16:00:00
"14389",2013,2,24,1716,1701,15,1849,1839,10,"UA",1061,"N16713","EWR","ORD",119,719,17,1,2013-02-24 17:00:00
"14390",2013,2,24,1718,1720,-2,1905,1915,-10,"AA",1351,"N3FVAA","JFK","ORD",119,740,17,20,2013-02-24 17:00:00
"14391",2013,2,24,1726,1655,31,2014,2000,14,"UA",342,"N545UA","EWR","LAX",317,2454,16,55,2013-02-24 16:00:00
"14392",2013,2,24,1750,1753,-3,2118,2105,13,"UA",535,"N532UA","JFK","LAX",335,2475,17,53,2013-02-24 17:00:00
"14393",2013,2,24,1751,1720,31,1931,1910,21,"AA",345,"N439AA","LGA","ORD",120,733,17,20,2013-02-24 17:00:00
"14394",2013,2,24,1802,1800,2,1950,1937,13,"UA",1164,"N87527","LGA","ORD",119,733,18,0,2013-02-24 18:00:00
"14395",2013,2,24,1812,1820,-8,1924,2005,-41,"AA",353,"N3DUAA","LGA","ORD",115,733,18,20,2013-02-24 18:00:00
"14396",2013,2,24,1814,1820,-6,2142,2150,-8,"AA",119,"N3FBAA","EWR","LAX",338,2454,18,20,2013-02-24 18:00:00
"14397",2013,2,24,1837,1840,-3,2013,2020,-7,"MQ",3730,"N8EGMQ","EWR","ORD",114,719,18,40,2013-02-24 18:00:00
"14398",2013,2,24,1840,1850,-10,2035,2050,-15,"AA",2019,"N454AA","LGA","STL",142,888,18,50,2013-02-24 18:00:00
"14399",2013,2,24,1900,1900,0,2225,2235,-10,"DL",87,"N705TW","JFK","LAX",326,2475,19,0,2013-02-24 19:00:00
"14400",2013,2,24,1917,1920,-3,2057,2116,-19,"9E",3525,"N925XJ","JFK","ORD",121,740,19,20,2013-02-24 19:00:00
"14401",2013,2,24,1936,1920,16,2122,2100,22,"AA",359,"N3AAAA","LGA","ORD",117,733,19,20,2013-02-24 19:00:00
"14402",2013,2,24,1939,1900,39,2108,2041,27,"UA",1727,"N38424","EWR","ORD",114,719,19,0,2013-02-24 19:00:00
"14403",2013,2,24,2001,2005,-4,2322,2335,-13,"VX",415,"N642VA","JFK","LAX",340,2475,20,5,2013-02-24 20:00:00
"14404",2013,2,24,2023,2027,-4,2306,2342,-36,"UA",771,"N508UA","JFK","LAX",306,2475,20,27,2013-02-24 20:00:00
"14405",2013,2,24,2037,2045,-8,2221,2225,-4,"AA",371,"N512AA","LGA","ORD",121,733,20,45,2013-02-24 20:00:00
"14406",2013,2,24,2045,2045,0,2345,2357,-12,"B6",677,"N658JB","JFK","LAX",333,2475,20,45,2013-02-24 20:00:00
